date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2008-07-11,0.014460422629455127,0.003540525137409656,-0.048055543306465553,-0.021100392732438022,-0.018458232768275185,-0.007111365768114997,-0.06293499342563835,-0.056228419552260434,-0.06468617491762951,-0.055016145682279416,-0.09173237005124579,-0.042590991835754544,-0.01987676448646014,0.02158275004298771,0.017506131926724455,-0.060889305438053265,-0.02350425695334324,0.0022731435687226575,-0.01065358212140155,-0.04421328366917254,-0.0280985209903597,-0.038619314424304774,-0.06565249932971251,-0.003455276017400255,-0.007153382235186023,-0.004961686167214152,-0.034843173706777475,-0.04508770028729714,-0.011338531842088995,-0.005476988935700811
2008-07-18,-0.04305254276830983,0.030184258062297742,0.008462241660535774,0.07600101255795466,0.0768015292045201,0.02140818829010449,0.11788873642567066,-0.0073327161588641054,-0.06720863952401646,0.058219136635742075,0.12530773540566087,0.0861909466503763,0.027377782873573064,0.06362591390088901,0.023543577665456228,0.20687577747938457,-0.004774251458587342,0.05443124429654356,0.0032014143056484645,0.025306130400739812,0.024158439145320676,0.03448280160997519,-0.00942584933946733,0.009749724424797046,0.14685315662495624,-0.0038530871556000656,0.07851984572851345,-0.015425907967451802,0.01517762374851328,0.028957136334388567
2008-07-25,-0.018346949528662337,0.025875128946900583,0.13295709998136962,-0.13202180476083958,-0.0632520920172811,-0.005783551594967684,-0.09881252680462826,0.03554942101125724,-0.04055787807546196,0.006472516964179276,-0.020947236604604957,0.015358310501000894,0.0035531058068036803,-0.01047040297892532,0.017841331755599432,-0.012493752528915825,0.04057570720817805,-0.02961610038865925,0.02915570645211707,-0.1326963930938263,0.011600898826676254,-0.0005155079216137004,1.2813927696697647e-09,0.012407741709979492,-0.021618590259154247,-0.036860045616631254,0.14853561510413216,-0.019618560718864808,-0.028208743574940298,-0.018818997474558063
2008-08-01,-0.03367870350770963,0.16431752530008947,-0.0326905582280258,0.015565254505472526,-0.028513294465197903,-0.0332009611715296,0.00847060265226074,-0.019616607327493485,0.021196707092773215,-0.03279744288631037,0.018694707288383627,0.0042016974985232824,0.0031471243455230002,-0.014704733748327259,-0.013472407856680246,0.03137646000358241,0.020745256621193642,0.019096315006861042,-0.01127548192085015,0.017747797537248644,-0.02752290973649285,0.021144980598660545,-0.06228375838827782,0.007601581884826958,-0.011142589224376276,0.04086934648823415,0.024772255751129846,-0.0031961597366186867,-0.013062431024346677,0.016188599892525968
2008-08-08,0.08228009007250492,0.01624722047311211,0.0628383117555269,0.01667121969847396,0.10103287401620409,0.04050487410685322,0.0824388746987379,0.10277400072986254,0.0010675363842012064,0.06482709128254238,-0.03324177839675768,0.10334733039050814,0.006274504608270837,0.02107267212096864,0.050660860568829014,0.0076055312310268075,0.04271736015173078,0.09871169068675267,0.04746973171983204,0.08087800951812296,0.10573893707219928,0.05976429293517138,0.014760134321868845,0.07205543443186735,0.09721161289716096,0.007489740492450103,0.10202633969297104,0.012128747421415564,0.017352945463335212,0.0019047732238601789
2008-08-15,0.036508420029764954,0.019749190774471792,0.07315860700768773,0.033324473168975244,-0.050250568391460027,-0.007757447921013072,-0.04713319413942729,0.027216488090600066,0.005924152899412061,0.014673783193819734,-0.07257746182198088,0.04398937609259623,-0.007599364922823093,-0.01902023965460209,-0.003074789536461231,-0.07304602369962043,-0.006316522457325502,-0.03106436989066741,0.00013601679032237968,0.00584142096721374,-0.01137574439843314,-0.010484508313601038,0.1781818242305082,0.028292422155507424,0.03724976902417687,0.0015769262379423665,0.06483865702447811,0.045422097710048126,0.010696701650323881,0.03030785158814453
2008-08-22,0.005974665557887837,-0.016138878703366832,-0.013194438644752893,-0.00716659192461544,0.01706758821645904,-0.0011371963778118443,-0.15593420556742488,-0.008028933636422542,0.04569731103254826,-0.00923074606401375,-0.020652012104491746,-0.015256086342123165,-0.016815812073372793,-0.01131687446959928,0.007710589357132758,-0.0105070030957648,-0.012531827396614514,-0.003300375724060167,-0.009508134808785096,-0.024612815126452525,0.005109470755559675,-0.018943655019540206,0.05015429341100108,0.00013969542404779212,-0.01510852811514729,-0.0033737663564151754,-0.07270517533688226,-0.022430460337251712,0.009439411423345367,0.001179041953741855
2008-08-29,-0.04106564175715255,-0.018122224441196932,-0.05219334328846159,0.022944039067850364,0.00015247215353575427,0.006546274125216023,0.0008933227520107057,-0.026709827997293933,-0.02020429971500004,0.004658313323356866,0.026030936171010932,0.0003688759952318321,0.007429697531632584,-0.025614318526123947,-0.013861633758998626,0.021768079822825248,-0.04230272754024633,-0.016561102726316612,-0.009407863545203399,0.011341018791587665,-0.01975571965305345,-0.008181966498764681,-0.07127107611336814,-0.025694791119236227,0.0037715993746672005,-0.003385273930498589,-0.005227045239032946,0.024429818485815602,-0.0048172843497303885,-0.006224746901090872
2008-09-05,-0.05515251698418422,-0.03882257405299505,-0.020046964802701628,-0.007056420368577343,-0.04072602675794512,-0.09416094134448805,-0.028025699376832636,-0.07442823663753872,-0.07066726652474098,-0.030602717535897273,-0.004452010247548155,0.06265366661118232,-0.04883390527793963,-0.06079028452522928,0.003407608402220319,0.028838575492350138,-0.002688676525465117,-0.0274193668681193,-0.033659162814553945,-0.027868079271084034,-0.06009531810620328,-0.025796782586203104,-0.07674052659037534,0.014476167093078418,0.028351836880319947,-0.019927559543354567,-0.08998363181872437,-0.05454544644908266,-0.02961267484102248,0.028271575698656015
2008-09-12,-0.07017100063801529,0.04072172002923313,-0.011238784257432854,-0.011421340009235892,0.006519315347533805,0.021695012231144117,0.050505049698796656,0.05390830413213221,0.050112148540018886,0.06058666031078097,-0.055317315238538445,0.007345193149592033,-0.0035624904643500876,0.04058426756431155,-0.001132048794694862,0.039646454168713596,0.05685453016875219,0.062354865036095886,0.013874824063140556,-0.01399415986906083,0.07680316538731868,0.05270313676555616,-0.1268209497983983,0.03348407477483084,0.025743221193750054,0.04788238247573129,0.06856736034945832,-0.0015328955293767432,0.012030511332830285,0.02749420567021743
2008-09-19,-0.05391432281143227,-0.04612689132176839,0.034482723926368974,0.037227230835406466,-0.055924187959007,0.015734780499784717,-0.024300689836109224,0.03537944600870491,0.04226027052167769,0.03397477780554059,-0.15829066950698512,-0.0496527225616159,-0.04689799742625855,-0.0010086799746207298,-0.00849976578495748,0.14282248116081298,-0.032660528585555015,-0.0012487980277372523,0.036065556785145114,-0.05854522731968803,-0.08906592486394249,0.028746813217629397,0.11972524714343602,-0.03814081786919876,0.025906774389525378,0.12674803538913237,-0.09523808184777194,-0.029030033136470124,-0.03450282451904352,-0.043422513264388285
2008-09-26,-0.08991553302330713,0.011672453930600124,-0.12716053125835236,-0.022277264185982637,-0.024096362052861697,-0.03549406844791114,-0.09245654218381605,-0.01934957788900682,-0.009681161567531738,-0.04768826412052607,0.06309708915066636,-0.03324814688419031,-0.025375146120069858,0.0047959596631812484,-0.008429723655491883,0.025292283703329588,-0.004552383271299032,-0.012191290678091105,-0.044441433134165376,0.008793930286514318,0.08903019796904998,0.06420722202669116,0.024539852369250603,-0.021603242937419553,-0.025883826554848333,-0.13317570350849017,-0.03658086969139562,-0.10823629253120126,-0.033633600500319716,0.016917894633497355
2008-10-03,-0.2430599167339872,-0.0293390283350059,-0.052333769357258864,-0.2145004166916118,-0.07698898886027561,-0.20146574978558218,-0.17926952642148186,-0.10789251654209908,-0.08706152705583203,-0.09801524316449217,-0.07239658639238555,-0.1001511612363507,-0.14330989970227437,-0.13381339819778115,-0.04668584667233766,-0.04125435940554656,0.0017149411317205487,-0.04699368924823644,-0.06983439553360982,-0.010585249733256918,-0.03941605333484921,-0.06697154219696322,-0.22754490808955719,0.03166763993736077,-0.14533377849691076,-0.11818184537282839,-0.06586590980947415,-0.08381690099245642,-0.029210705170051865,-0.016142308416792317
2008-10-10,-0.002781460630506105,-0.17507212546020756,-0.16044776690736984,-0.25008101534433935,-0.22348136992755585,-0.15778164531192873,-0.21674281083134195,-0.1891764944198202,-0.2714789107570138,-0.2200406163749301,-0.3062499746481493,-0.1705165724451313,-0.1913319200586283,-0.15168215376706518,-0.15583440836755513,-0.09281050935113477,-0.21057636576250693,-0.11422881133709817,-0.16006192538834108,-0.17463817191968267,-0.1831306874673404,-0.1378656351406431,-0.2458471549961524,-0.16136293507114918,-0.0274881658662105,-0.21391750724090774,-0.28038158804657254,-0.0851513021579241,-0.1288708131676758,-0.14699478844753222
2008-10-17,0.0061983322848198075,0.033141137510165786,-0.09955553123702654,0.007775392991788754,0.06578947157085402,-0.0793006027076274,-0.029791192503311192,0.03946605918606516,0.07816005818281546,0.07421870657121166,0.287162151223632,0.02329109353364145,-0.04019606450237667,0.03452989820215624,0.1217547599119353,-0.05547544763193646,0.06506025445988994,0.008434873964362266,0.04109847752251139,0.08654214678404504,0.11302326593571,0.0540986805933803,0.12334803764789148,0.03660175455215442,0.09512672854182092,0.11573766546880848,0.40576362750258554,0.004230791504720388,0.01568920800391016,0.05534836980955693
2008-10-24,-0.010472322608606532,0.13907152441780646,-0.03336628317279744,0.03086152661656083,0.015488273910585937,-0.15310275986577182,-0.15542893073772934,-0.08933558738173109,0.025020074892033062,-0.08646462244536723,-0.11877838146407416,-0.08411672082317534,-0.07524688174238281,-0.0959462347956328,-0.02968875847207031,-0.09916098032244924,-0.05859728900413497,-0.013754607415495279,0.05523099232853945,-0.040350860467952554,-0.08232349066302713,-0.16858035000973803,-0.13594770422807145,-0.039994392878830554,-0.01957989425097406,0.22656489100749022,-0.0606805885858519,-0.08119497562118072,-0.07760207864501911,-0.0440766017818478
2008-10-31,0.11631042780461676,0.047577424295281556,0.16911770977770657,0.14345117803432905,0.15870902199357828,0.14714720134677406,0.16041973667385023,0.08951570457155289,0.16726644943240343,0.14595307750041298,-0.07868527673677095,0.2744462348073582,0.12113405727337834,0.13281347352220907,0.009047528072487765,0.16426756355477767,0.05888009606719313,0.09178286580426187,0.07867811070254782,0.1316270637934669,0.016848852014548665,0.2059008120132979,0.32526475426795143,0.09631394358188539,0.033224361725336715,0.019405783098657592,0.035792213353611935,0.1536056447729277,0.18301435677743605,0.085797660768403
2008-11-07,-0.08690397498988489,-0.01703123407448215,-0.1402865482410216,-0.07963637722713701,-0.10423449379021676,0.006544499742743293,-0.07751936805645865,-0.0106922072916108,-0.015281496257230853,-0.0984175673986426,-0.15913514582879862,-0.10724886053364746,-0.03579638770717619,-0.06661748964999314,-0.018258866696748366,-0.08484848303850467,0.04970491485345896,-0.042465027871450456,0.008242593215642913,-0.06558968057253778,-0.037169727603693414,-0.1426340620354819,-0.00456620372902794,-0.0007747601909531276,-0.042874691102136375,-0.06909515314415948,-0.05478294235529191,-0.03342364463028069,0.012807523352782901,-0.02544350285701924
2008-11-14,-0.08143322558931132,-0.010871404822748731,-0.1515951864257017,-0.21019359180569452,-0.11893517904040807,-0.038751664843772904,-0.07563024714688427,-0.05460745927015298,-0.0017696500818165095,-0.09760277206024459,-0.14206731332027767,-0.024691294563049304,-0.06846049235949503,-0.06885353807779027,-0.002823016824185287,-0.08688738508436444,-0.02659458541004045,0.011898322685342633,-0.027302184405116114,-0.0549792591494046,-0.06697676852382128,-0.0582878202696725,-0.17775230873583647,-0.021398624915244358,0.007308610198858645,0.05730877442242632,-0.10744538058816122,0.015888856070025215,-0.0016638687811372233,-0.03088803915981886
2008-11-21,-0.08488471190927138,-0.05718698817011614,-0.09293415688683515,-0.06503248520086169,-0.03557502703533255,-0.061958899569423576,-0.15454545288289745,-0.08724432808703098,-0.030132114267984678,0.0018975736984294667,-0.20110896658656696,-0.060856860254676626,-0.06235560238147386,-0.06784519156278335,-0.02064946913811483,-0.3408761702545843,-0.022656608320958282,-0.017459460362557633,-0.019639669213179722,-0.10720820659353825,-0.01244275937664685,0.029013589528048778,-0.11018130086649569,-0.00031691422447255313,-0.022018360116922375,-0.0742598018461692,-0.143356684204356,-0.14491151173386152,-0.05100001983046565,0.0039840454365946965
2008-11-28,0.12218450588569718,0.011657549406562495,0.12754164529607803,0.24719094268118846,0.07705909744790618,0.1822902797804935,0.2822581115274212,0.09030987658028344,0.12086827340434891,0.06628786007881371,0.4817106887354665,0.19803003997845847,0.09771479553210294,0.0897436126063691,0.003941788292211035,0.39348594126225667,0.07414717704961205,0.07447576680376544,0.09184341056410394,0.09508195453879775,0.027438970821416442,0.11215536035777318,0.17084633594643273,0.019971443789303045,0.10562853957987794,0.12587054404235865,0.2250729290601985,0.1332470951725453,0.14682129388867504,0.05593354019345975
2008-12-05,0.014352021087479683,0.033489386296875256,0.13021071315303656,-0.0656370163196397,-0.07271879180265861,-0.06660169197273069,0.08874909518770124,-0.036275776330984666,-0.058093956760726706,0.011101240501700582,-0.10469674778581439,0.06669223711755112,-0.04737974127243516,-0.012377478883382365,-0.005974772847358145,0.05337962044190858,-0.0189886799156469,0.06757449128350279,-0.10578218927760419,0.005629907587910932,-0.01730951642542433,0.006509671288753793,-0.014725520290829186,-0.026728785749952855,-0.003393871489903888,-0.0054983313109477905,0.019038532172344746,0.011796022124191063,0.01653896491499718,0.041696455754337336
2008-12-12,0.04542549765303727,0.012717762024738732,0.061956108957180955,-0.0661157185282385,-0.008348040271740298,0.09984326976563751,0.02535304693599727,0.06587202945783477,0.06154262455810611,0.008202867726732954,-0.042138055718553225,-0.03811476670205305,0.09080632098576102,0.01997767314837562,-0.016829804714960206,-0.07226381043210084,-0.030665501901187997,-0.03396047422627557,-0.06365910637247474,0.020762596443266945,-0.025666843251108906,-0.0744282167076753,0.1684782909151934,-0.058917488188897416,-0.054486644770674775,-0.05878512587587359,0.09948626926452442,-0.004324925679822567,-0.011750508675552718,-0.057433287296704494
2008-12-19,-0.08415586288167931,-0.005160832323683584,0.0060488095215716076,-0.04473942460213387,0.052040841854926745,0.014496121613072566,0.010954564691989743,-0.020600376613771232,-0.1031645785599512,-0.007961090674923232,0.19176270610887314,0.031955691042365286,0.12918817634401636,0.016058392509608943,0.02777292914602203,-0.0200388123094708,-0.0031411120632720557,-0.004456187849490312,0.010349713994624254,0.056212964308129054,-0.012396682668439962,0.03828234367278327,-0.009302312836181104,0.02103837175816503,-0.0036016030548257083,0.05569241825057736,0.1253185546226947,0.03814920367997843,0.011890224927833648,0.020318517560140803
2008-12-26,-0.04655558145818073,-0.008127290661286035,0.004266825720182332,-0.07822956465174258,-0.0172163651763515,0.0007027999658799633,-0.0272445566171573,-0.022235512895559806,-0.007057162668822281,-0.011145786187588214,-0.058961996316898135,-0.027250199977302936,-0.022025064096812708,-0.02622120330757316,-0.004758646950386969,-0.017150409851877435,0.0033761319672755974,0.012267932568318818,-0.015542162503812462,0.015406182360532261,0.0005229246030811208,-0.029262585156644372,-0.11854462269181287,0.005815859820976765,0.00849444051541548,-0.00863676468394503,-0.007172538969021702,-0.031289816105699364,2.9265101453290754e-10,-0.0069968277069835105
2009-01-02,0.05756908187988086,0.028417032942335885,0.049826222732573644,0.07928531748315448,0.11645698068082377,0.09808048993629348,0.08274985389090306,0.042409257030502356,0.08770431288437908,0.07844904230150784,0.14202975556091224,0.024193536413972705,0.08414140344763554,0.07426534934706774,0.03568989274382206,0.06476513919757632,0.029609681762641005,0.04405500414717656,0.06189445606026456,0.06896551954281427,0.06272874276216744,0.06631839177477494,0.15978692160264374,0.0375020736337115,0.0750896495929374,0.06428065603786814,0.04904946642690167,0.0035680479702127066,0.04368788319699468,0.03306236567862242
2009-01-09,-0.0018732588863649147,-0.02051199946047011,0.021155217970727946,0.003775642729239026,-0.017679540607539734,-0.079087594036377,-0.07319223754598148,-0.015330093348420837,-0.048353333760127515,-0.06730771716216477,-0.03273402437263517,-0.01118933028629776,-0.015002902489843484,-0.030559754648663118,-0.02638091088310368,-0.17161087610461456,-0.02832250628805988,-0.05772549551646944,-0.024497330697272113,-0.0732258224263026,-0.039842569209615264,-0.0650207402154791,-0.08955226146358819,-0.04681526611597764,-0.009834976545840535,-0.07123896360464443,-0.0413192976311747,0.04079342152886345,-0.058205843421842096,-0.09793631603657704
2009-01-16,-0.09107970668005994,-0.004499798525116061,-0.07061787635385763,-0.11544458342943953,-0.04476944156339413,-0.07472905995092805,-0.10783385457453387,-0.05269467376374415,-0.014831114833779635,-0.03809952469466782,-0.12952806424698626,-0.027661349080799646,-0.03514940610567008,0.0025974174827754215,-0.027265039296700877,-0.12129378820906489,-0.017040323212087594,-0.006658923399643357,-0.022861161890903814,-0.018795650505431083,0.009733535541921245,-0.05664183102030773,0.00756619451402285,-0.03558304540727475,-0.034006742443627225,-0.022153415250139807,-0.035916852024292845,-0.14760876086404828,-0.06840798461808373,-0.0003877559895174576
2009-01-23,0.0732418194177904,-0.07527819584026219,-0.01860823818520907,-0.059376848823476824,-0.011304747046296915,-0.09835649872851537,-0.03697117122627258,0.004424821104284993,-0.012824062808396985,-0.03960850418555306,0.025462015306909613,-0.06379316566457605,-0.022161493016716882,0.053815353355611606,-0.02559187765933746,0.06397900880127061,-0.0374087459621123,-0.027652051173991943,-0.06238916597742594,0.0003547438194193564,-0.1273464458846545,-0.02393159903789943,-0.03504377609209619,-0.023227230670831323,-0.18142209892280514,-0.07624850352284018,0.09960788114100327,-0.06517613019016677,0.016021411233916982,-0.06225761934931917
2009-01-30,0.020031650723109085,0.031208869987212617,0.16176176802901843,0.04562497125163523,0.007860930079382156,-0.13488500898245093,-0.01771869677944915,-0.05789805287687122,-0.004236133179717272,0.0033963944559900483,0.07769321997833822,-0.00874763464397088,0.018627826417878524,0.024136815039356607,0.030730701676079608,0.050658957121510806,0.012322284868016897,-1.1980645364673137e-09,0.01682418596867019,0.01241129349195691,-0.005813977500063849,-0.009413316910769298,0.031128378779077703,-0.026785717332605485,0.016606319924777457,0.01898737417280616,0.010342331896220358,0.11349275497271849,-0.018725352332646716,-0.025439496578964604
2009-02-06,0.10640191256599363,0.05797630575916757,0.1314179422523596,0.07172748343561741,0.02456874446375168,0.07876817763277888,0.09131906696533787,0.13827659332594888,0.0621101111152238,-0.05947773358392472,0.19620953305930922,0.09289363313736398,0.01920137982992398,0.054446237280005194,0.014213896990194153,0.08310462095259608,0.01942879185210744,0.007583568968606125,-0.026027170407264544,0.07775836187035057,0.1497075696730774,0.07580110958525643,0.24150945057183137,-0.00917431180867434,0.0458638472443349,0.02795035832736481,0.021531967262297336,0.1227963843542581,0.06193499840532746,0.05326829691917778
